ip_address,port,hostname,country,as_number,as_name,status,first_seen,timestamp,malware,source
70.49.33.200,2222,bras-base-kntaon1614w-grc-45-70-49-33-200.dsl.bell.ca,CA,577,BACOM,online,1663393227,1664064000,QakBot,Feodotracker
146.59.116.127,443,,FR,16276,OVH,online,1663350465,1664064000,BumbleBee,Feodotracker
107.189.1.123,443,,LU,53667,PONYNET,online,1663345965,1664064000,BumbleBee,Feodotracker
209.141.57.29,443,,US,53667,PONYNET,online,1663313238,1664064000,BumbleBee,Feodotracker
146.59.116.54,443,,FR,16276,OVH,online,1663300061,1664064000,BumbleBee,Feodotracker
198.98.55.214,443,mta12.sofortpillen-at-ch.de,US,53667,PONYNET,online,1663265860,1664064000,BumbleBee,Feodotracker
45.61.185.65,443,exitrelay40.medvideos-tor.org,US,53667,PONYNET,online,1663265860,1664064000,BumbleBee,Feodotracker
198.98.48.141,443,,US,53667,PONYNET,online,1663263761,1664064000,BumbleBee,Feodotracker
205.185.123.115,443,smtp6.yyporik.top,US,53667,PONYNET,online,1663090961,1664064000,BumbleBee,Feodotracker
146.59.116.49,443,,FR,16276,OVH,online,1663041458,1664064000,BumbleBee,Feodotracker
209.141.42.230,443,,US,53667,PONYNET,online,1663005160,1664064000,BumbleBee,Feodotracker
217.165.77.134,443,bba188094.alshamil.net.ae,AE,5384,EMIRATES-INTERNET Emirates Internet,online,1662639264,1664064000,QakBot,Feodotracker
217.165.77.134,995,bba188094.alshamil.net.ae,AE,5384,EMIRATES-INTERNET Emirates Internet,online,1662639262,1664064000,QakBot,Feodotracker
178.128.23.9,8081,,SG,14061,DIGITALOCEAN-ASN,online,1656644726,1664064000,Emotet,Feodotracker
178.128.82.218,8080,,SG,14061,DIGITALOCEAN-ASN,online,1656693366,1664064000,Emotet,Feodotracker
146.59.151.250,443,vps-2283eabf.vps.ovh.net,FR,16276,OVH,online,1656696066,1664064000,Emotet,Feodotracker
144.91.92.120,8080,srv.oho.ge,DE,51167,CONTABO,online,1657029649,1664064000,Emotet,Feodotracker
164.90.222.65,443,,DE,14061,DIGITALOCEAN-ASN,online,1657039281,1664064000,Emotet,Feodotracker
1.234.21.73,8080,,KR,9318,SKB-AS SK Broadband Co Ltd,online,1657095363,1664064000,Emotet,Feodotracker
165.22.246.219,8080,,SG,14061,DIGITALOCEAN-ASN,online,1648019757,1664064000,Emotet,Feodotracker
51.68.145.40,443,,FR,16276,OVH,online,1661880965,1664064000,BumbleBee,Feodotracker
205.185.121.162,443,kap7.nirbak.us,US,53667,PONYNET,online,1661963765,1664064000,BumbleBee,Feodotracker
51.83.249.204,443,,FR,16276,OVH,online,1661967666,1664064000,BumbleBee,Feodotracker
198.98.49.201,443,,US,53667,PONYNET,online,1662226631,1664064000,BumbleBee,Feodotracker
107.189.1.156,443,,LU,53667,PONYNET,online,1662399427,1664064000,BumbleBee,Feodotracker
205.185.121.173,443,,US,53667,PONYNET,online,1662484336,1664064000,BumbleBee,Feodotracker
99.232.140.205,2222,cpe382c4a6694b0-cmac202e0e1cb0.sdns.net.rogers.com,CA,812,ROGERS-COMMUNICATIONS,online,1662639257,1664064000,QakBot,Feodotracker
104.244.72.215,443,,LU,53667,PONYNET,online,1661963765,1664064000,BumbleBee,Feodotracker
188.166.229.148,443,,SG,14061,DIGITALOCEAN-ASN,online,1647553956,1664064000,Emotet,Feodotracker
174.69.215.101,443,ip174-69-215-101.lf.br.cox.net,US,22773,ASN-CXA-ALL-CCI-22773-RDC,online,1647460441,1664064000,QakBot,Feodotracker
116.125.120.88,443,,KR,9318,SKB-AS SK Broadband Co Ltd,online,1647445641,1664064000,Emotet,Feodotracker
91.207.181.106,8080,,RU,48275,TSMS-ABKHAZIA-AS,online,1638489909,1664064000,Emotet,Feodotracker
46.55.222.11,443,,BG,51582,DCC-,online,1638290405,1664064000,Emotet,Feodotracker
103.109.247.10,10443,,ID,136883,IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya,online,1638195532,1664064000,Dridex,Feodotracker
198.199.70.22,6602,,US,14061,DIGITALOCEAN-ASN,online,1637162803,1664064000,Dridex,Feodotracker
62.210.200.63,443,62-210-200-63.rev.poneytelecom.eu,FR,12876,Online SAS,online,1637124935,1664064000,Emotet,Feodotracker
185.184.25.237,8080,host-185.184.25.237.routergate.com,TR,209711,MUVHOST,online,1637076605,1664064000,Emotet,Feodotracker
93.188.167.97,443,mailing.expresscarregamento.com.br,CY,47583,AS-HOSTINGER,online,1637067468,1664064000,Emotet,Feodotracker
198.61.167.176,10172,,US,19994,RACKSPACE,online,1636483352,1664064000,Dridex,Feodotracker
95.110.160.239,9676,mail239.ltmedia.it,IT,31034,ARUBA-ASN,online,1636483352,1664064000,Dridex,Feodotracker
104.248.155.133,443,,SG,14061,DIGITALOCEAN-ASN,online,1635791127,1664064000,Dridex,Feodotracker
207.246.112.221,995,207.246.112.221.vultr.com,US,20473,AS-CHOOPA,online,1634926950,1664064000,QakBot,Feodotracker
69.64.50.41,6602,eagle820.startdedicated.com,US,30083,AS-30083-GO-DADDY-COM-LLC,online,1634132112,1664064000,Dridex,Feodotracker
212.112.86.37,9676,cs-212-112-86-37.to1.ccws.it,IT,48815,CRITICALCASE,online,1633938520,1664064000,Dridex,Feodotracker
45.46.53.140,2222,cpe-45-46-53-140.maine.res.rr.com,US,11351,TWC-11351-NORTHEAST,offline,1632926105,1664064000,QakBot,Feodotracker
173.21.10.71,2222,173-21-10-71.client.mchsi.com,US,30036,MEDIACOM-ENTERPRISE-BUSINESS,online,1632924304,1664064000,QakBot,Feodotracker
41.228.22.180,443,,TN,37693,TUNISIANA,online,1632904971,1664064000,QakBot,Feodotracker
120.150.218.241,995,shi2588758.lnk.telstra.net,AU,1221,ASN-TELSTRA Telstra Corporation Ltd,online,1632904971,1664064000,QakBot,Feodotracker
142.44.247.57,4043,57.ip-142-44-247.net,CA,16276,OVH,online,1611631361,1664064000,Dridex,Feodotracker
37.187.115.122,6601,ns328855.ip-37-187-115.eu,FR,16276,OVH,online,1614013079,1664064000,Dridex,Feodotracker
1.234.21.73,6601,,KR,9318,SKB-AS SK Broadband Co Ltd,online,1621194572,1664064000,Dridex,Feodotracker
178.128.23.9,4125,,SG,14061,DIGITALOCEAN-ASN,online,1621194573,1664064000,Dridex,Feodotracker
45.79.91.89,9987,li1190-89.members.linode.com,US,63949,"LINODE-AP Linode, LLC",online,1623258987,1664064000,Dridex,Feodotracker
107.170.64.97,9043,,US,14061,DIGITALOCEAN-ASN,online,1626165082,1664064000,Dridex,Feodotracker
129.232.146.250,443,,ZA,37153,xneelo,online,1638760942,1664064000,Dridex,Feodotracker
66.175.217.172,13786,li512-172.members.linode.com,US,63949,"LINODE-AP Linode, LLC",online,1626276651,1664064000,Dridex,Feodotracker
204.174.223.210,9043,lsh414.van.ca.siteprotect.com,CA,14280,NETNATION,online,1628966426,1664064000,Dridex,Feodotracker
192.99.150.39,7443,ns509018.ip-192-99-150.net,CA,16276,OVH,online,1630039692,1664064000,Dridex,Feodotracker
97.107.134.115,10172,li64-115.members.linode.com,US,63949,"LINODE-AP Linode, LLC",online,1630362631,1664064000,Dridex,Feodotracker
207.154.208.93,6225,,DE,14061,DIGITALOCEAN-ASN,online,1630789795,1664064000,Dridex,Feodotracker
128.199.232.159,6225,,SG,14061,DIGITALOCEAN-ASN,online,1631753638,1664064000,Dridex,Feodotracker
159.65.3.147,6225,,SG,14061,DIGITALOCEAN-ASN,online,1631879040,1664064000,Dridex,Feodotracker
104.248.178.90,4664,,US,14061,DIGITALOCEAN-ASN,online,1627488102,1664064000,Dridex,Feodotracker
198.98.56.9,443,mx.ukraine.blackstone-investmentgroup.xyz,US,53667,PONYNET,online,1663960666,1664064000,BumbleBee,Feodotracker
144.91.122.94,443,ip-94-122-91-144.static.contabo.net,DE,51167,CONTABO,online,1639774138,1664064000,Dridex,Feodotracker
51.38.71.0,443,0.ip-51-38-71.eu,GB,16276,OVH,online,1640295067,1664064000,Emotet,Feodotracker
165.22.61.235,443,,SG,14061,DIGITALOCEAN-ASN,online,1647372653,1664064000,Emotet,Feodotracker
119.193.124.41,7080,,KR,4766,KIXS-AS-KR Korea Telecom,online,1647370868,1664064000,Emotet,Feodotracker
82.165.145.100,8080,sexym.de,DE,8560,"IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE.",online,1647249105,1664064000,Emotet,Feodotracker
167.86.122.137,443,the-overlords.de,DE,51167,CONTABO,online,1647248145,1664064000,Emotet,Feodotracker
140.82.63.183,995,140.82.63.183.vultr.com,US,20473,AS-CHOOPA,online,1646846225,1664064000,QakBot,Feodotracker
140.82.63.183,443,140.82.63.183.vultr.com,US,20473,AS-CHOOPA,online,1646846225,1664064000,QakBot,Feodotracker
45.76.167.26,995,45.76.167.26.vultr.com,US,20473,AS-CHOOPA,online,1646846225,1664064000,QakBot,Feodotracker
45.63.1.12,995,45.63.1.12.vultr.com,AU,20473,AS-CHOOPA,online,1646846224,1664064000,QakBot,Feodotracker
149.28.238.199,995,149.28.238.199.vultr.com,US,20473,AS-CHOOPA,online,1646846224,1664064000,QakBot,Feodotracker
144.202.3.39,995,144.202.3.39.vultr.com,US,20473,AS-CHOOPA,online,1646846224,1664064000,QakBot,Feodotracker
144.202.3.39,443,144.202.3.39.vultr.com,US,20473,AS-CHOOPA,online,1646846224,1664064000,QakBot,Feodotracker
45.76.167.26,443,45.76.167.26.vultr.com,US,20473,AS-CHOOPA,online,1646846224,1664064000,QakBot,Feodotracker
149.28.238.199,443,149.28.238.199.vultr.com,US,20473,AS-CHOOPA,online,1646846224,1664064000,QakBot,Feodotracker
45.63.1.12,443,45.63.1.12.vultr.com,AU,20473,AS-CHOOPA,online,1646846224,1664064000,QakBot,Feodotracker
47.23.89.61,995,ool-2f17593d.static.optonline.net,US,6128,CABLE-NET-1,online,1646708813,1664064000,QakBot,Feodotracker
47.23.89.61,993,ool-2f17593d.static.optonline.net,US,6128,CABLE-NET-1,online,1646708813,1664064000,QakBot,Feodotracker
70.46.220.114,443,70.46.220.114.nw.nuvox.net,US,7029,WINDSTREAM,online,1646330768,1664064000,QakBot,Feodotracker
69.14.172.24,443,d14-69-24-172.try.wideopenwest.com,US,12083,WOW-INTERNET,online,1640361554,1664064000,QakBot,Feodotracker
103.9.36.172,443,k8s-worker1.asyst.co.id,ID,131710,IDNIC-AERONET-AS-ID PT Aero Systems Indonesia,online,1640922459,1664064000,Dridex,Feodotracker
139.99.30.176,443,service.srv.co.id,SG,16276,OVH,online,1641578255,1664064000,Dridex,Feodotracker
159.65.163.220,443,,US,14061,DIGITALOCEAN-ASN,online,1643310922,1664064000,Emotet,Feodotracker
139.196.72.155,8080,,CN,37963,"CNNIC-ALIBABA-CN-NET-AP Hangzhou Alibaba Advertising Co.,Ltd.",online,1643385914,1664064000,Emotet,Feodotracker
180.250.21.2,443,,ID,7713,TELKOMNET-AS-AP PT Telekomunikasi Indonesia,online,1643818275,1664064000,Emotet,Feodotracker
167.99.141.108,4664,,DE,14061,DIGITALOCEAN-ASN,online,1639774139,1664064000,Dridex,Feodotracker
185.184.25.78,8080,host-185.184.25.78.routergate.com,TR,209711,MUVHOST,online,1643835038,1664064000,Emotet,Feodotracker
217.128.122.65,2222,laubervilliers-658-1-3-65.w217-128.abo.wanadoo.fr,FR,3215,France Telecom - Orange,online,1645020864,1664064000,QakBot,Feodotracker
144.202.2.175,995,144.202.2.175.vultr.com,US,20473,AS-CHOOPA,online,1645455935,1664064000,QakBot,Feodotracker
144.202.2.175,443,144.202.2.175.vultr.com,US,20473,AS-CHOOPA,online,1645457732,1664064000,QakBot,Feodotracker
159.65.253.201,8080,,US,14061,DIGITALOCEAN-ASN,online,1645642548,1664064000,Emotet,Feodotracker
162.244.80.68,443,,US,19624,SERVERROOM,online,1646147765,1664064000,Emotet,Feodotracker
103.75.201.2,443,,TH,133496,"CDNPLUSCOLTD-AS-AP CDN PLUS CO., LTD.",online,1646296518,1664064000,Emotet,Feodotracker
172.105.115.71,443,172-105-115-71.ip.linodeusercontent.com,SG,63949,"LINODE-AP Linode, LLC",online,1643835041,1664064000,Emotet,Feodotracker
205.185.113.181,443,,US,53667,PONYNET,online,1663965163,1664064000,BumbleBee,Feodotracker
198.27.67.35,8080,ns530300.ip-198-27-67.net,CA,16276,OVH,online,1638489908,1664064000,Emotet,Feodotracker
62.141.45.103,443,vps2009743.fastwebserver.de,DE,24961,MYLOC-AS IP Backbone of myLoc managed IT AG,online,1643310920,1664064000,Emotet,Feodotracker
198.211.118.165,443,3598.no-ip.biz-1,NL,14061,DIGITALOCEAN-ASN,online,1654377893,1664064000,Emotet,Feodotracker
203.217.140.239,8080,,ID,45293,UT-AS-ID Universitas Terbuka,online,1657055714,1664064000,Emotet,Feodotracker
51.178.161.32,4643,srv-web.ffconsulting.com,FR,16276,OVH,online,1610869486,1664150400,Dridex,Feodotracker
104.248.155.133,443,,SG,14061,DIGITALOCEAN-ASN,online,1656622815,1664150400,Emotet,Feodotracker
104.168.155.143,8080,cns63397.hostwindsdns.com,US,54290,HOSTWINDS,online,1656622815,1664150400,Emotet,Feodotracker
174.138.33.49,7080,,US,14061,DIGITALOCEAN-ASN,online,1656622813,1664150400,Emotet,Feodotracker
45.55.191.130,443,,US,14061,DIGITALOCEAN-ASN,online,1656622813,1664150400,Emotet,Feodotracker
188.165.79.151,443,ip151.ip-188-165-79.eu,FR,16276,OVH,online,1656622812,1664150400,Emotet,Feodotracker
213.239.212.5,443,static.213-239-212-5.clients.your-server.de,DE,24940,HETZNER-AS,online,1656622812,1664150400,Emotet,Feodotracker
81.193.30.90,443,,PT,3243,MEO-RESIDENCIAL,offline,1655853793,1664150400,QakBot,Feodotracker
139.162.113.169,8080,li1597-169.members.linode.com,JP,63949,"LINODE-AP Linode, LLC",online,1655299045,1664150400,Emotet,Feodotracker
37.187.114.15,8080,ns328458.ip-37-187-114.eu,FR,16276,OVH,online,1655159520,1664150400,Emotet,Feodotracker
172.105.226.75,8080,li1880-75.members.linode.com,JP,63949,"LINODE-AP Linode, LLC",online,1655156818,1664150400,Emotet,Feodotracker
144.91.78.55,443,vmi324552.contaboserver.net,DE,51167,CONTABO,online,1655156815,1664150400,Emotet,Feodotracker
165.22.254.68,443,,SG,14061,DIGITALOCEAN-ASN,online,1654718707,1664150400,Emotet,Feodotracker
198.199.70.22,8080,,US,14061,DIGITALOCEAN-ASN,online,1654718705,1664150400,Emotet,Feodotracker
51.161.73.194,443,ip194.ip-51-161-73.net,CA,16276,OVH,online,1654709112,1664150400,Emotet,Feodotracker
138.197.68.35,8080,,US,14061,DIGITALOCEAN-ASN,online,1654634700,1664150400,Emotet,Feodotracker
165.227.153.100,8080,leogestionale.it,DE,14061,DIGITALOCEAN-ASN,online,1654522495,1664150400,Emotet,Feodotracker
207.154.208.93,8080,,DE,14061,DIGITALOCEAN-ASN,online,1654377894,1664150400,Emotet,Feodotracker
198.211.118.165,443,3598.no-ip.biz-1,NL,14061,DIGITALOCEAN-ASN,online,1654377893,1664150400,Emotet,Feodotracker
162.243.103.246,8080,,US,14061,DIGITALOCEAN-ASN,online,1654377893,1664150400,Emotet,Feodotracker
103.224.241.74,8080,cosshope.com,IN,133296,WEBWERKS-AS-IN Web Werks India Pvt. Ltd.,offline,1654158711,1664150400,Emotet,Feodotracker
104.244.79.94,443,,LU,53667,PONYNET,online,1654158708,1664150400,Emotet,Feodotracker
168.119.40.176,443,static.176.40.119.168.clients.your-server.de,DE,24940,HETZNER-AS,online,1653722497,1664150400,BumbleBee,Feodotracker
161.97.91.52,443,cloud.csib.hu,DE,51167,CONTABO,online,1653386019,1664150400,BumbleBee,Feodotracker
159.89.202.34,443,,SG,14061,DIGITALOCEAN-ASN,online,1653023784,1664150400,Emotet,Feodotracker
173.82.82.196,8080,196-82-82-173-dedicated.multacom.com,US,35916,MULTA-ASN1,online,1653023782,1664150400,Emotet,Feodotracker
167.172.248.70,8080,,US,14061,DIGITALOCEAN-ASN,online,1652984984,1664150400,Emotet,Feodotracker
165.227.166.238,8080,,DE,14061,DIGITALOCEAN-ASN,online,1652984984,1664150400,Emotet,Feodotracker
51.91.142.26,443,,FR,16276,OVH,online,1652984983,1664150400,Emotet,Feodotracker
134.122.119.23,8080,,US,14061,DIGITALOCEAN-ASN,online,1652771708,1664150400,Emotet,Feodotracker
128.199.93.156,7080,,SG,14061,DIGITALOCEAN-ASN,online,1656622816,1664150400,Emotet,Feodotracker
104.248.225.227,8080,,US,14061,DIGITALOCEAN-ASN,online,1652429411,1664150400,Emotet,Feodotracker
178.128.23.9,8081,,SG,14061,DIGITALOCEAN-ASN,online,1656644726,1664150400,Emotet,Feodotracker
146.59.151.250,443,vps-2283eabf.vps.ovh.net,FR,16276,OVH,online,1656696066,1664150400,Emotet,Feodotracker
173.218.180.91,443,173-218-180-91.mid.dyn.suddenlink.net,US,19108,SUDDENLINK-COMMUNICATIONS,online,1663683069,1664150400,QakBot,Feodotracker
177.255.14.99,995,Dinamic-Tigo-177-255-14-99.tigo.com.co,CO,27831,Colombia Movil,online,1663627235,1664150400,QakBot,Feodotracker
45.153.243.126,443,,DE,30823,COMBAHTON combahton GmbH,online,1663605096,1664150400,BumbleBee,Feodotracker
70.49.33.200,2222,bras-base-kntaon1614w-grc-45-70-49-33-200.dsl.bell.ca,CA,577,BACOM,online,1663393227,1664150400,QakBot,Feodotracker
146.59.116.127,443,,FR,16276,OVH,online,1663350465,1664150400,BumbleBee,Feodotracker
107.189.1.123,443,,LU,53667,PONYNET,online,1663345965,1664150400,BumbleBee,Feodotracker
209.141.57.29,443,,US,53667,PONYNET,online,1663313238,1664150400,BumbleBee,Feodotracker
146.59.116.54,443,,FR,16276,OVH,online,1663300061,1664150400,BumbleBee,Feodotracker
198.98.55.214,443,mta12.sofortpillen-at-ch.de,US,53667,PONYNET,online,1663265860,1664150400,BumbleBee,Feodotracker
45.61.185.65,443,exitrelay40.medvideos-tor.org,US,53667,PONYNET,online,1663265860,1664150400,BumbleBee,Feodotracker
198.98.48.141,443,,US,53667,PONYNET,online,1663263761,1664150400,BumbleBee,Feodotracker
205.185.123.115,443,smtp6.yyporik.top,US,53667,PONYNET,online,1663090961,1664150400,BumbleBee,Feodotracker
146.59.116.49,443,,FR,16276,OVH,online,1663041458,1664150400,BumbleBee,Feodotracker
209.141.42.230,443,,US,53667,PONYNET,online,1663005160,1664150400,BumbleBee,Feodotracker
121.7.223.38,2222,bb121-7-223-38.singnet.com.sg,SG,9506,SINGTEL-FIBRE Singtel Fibre Broadband,online,1662683624,1664150400,QakBot,Feodotracker
217.165.77.134,443,bba188094.alshamil.net.ae,AE,5384,EMIRATES-INTERNET Emirates Internet,online,1662639264,1664150400,QakBot,Feodotracker
217.165.77.134,995,bba188094.alshamil.net.ae,AE,5384,EMIRATES-INTERNET Emirates Internet,online,1662639262,1664150400,QakBot,Feodotracker
99.232.140.205,2222,cpe382c4a6694b0-cmac202e0e1cb0.sdns.net.rogers.com,CA,812,ROGERS-COMMUNICATIONS,online,1662639257,1664150400,QakBot,Feodotracker
205.185.121.173,443,,US,53667,PONYNET,online,1662484336,1664150400,BumbleBee,Feodotracker
107.189.1.156,443,,LU,53667,PONYNET,online,1662399427,1664150400,BumbleBee,Feodotracker
198.98.49.201,443,,US,53667,PONYNET,online,1662226631,1664150400,BumbleBee,Feodotracker
51.83.249.204,443,,FR,16276,OVH,online,1661967666,1664150400,BumbleBee,Feodotracker
205.185.121.162,443,kap7.nirbak.us,US,53667,PONYNET,online,1661963765,1664150400,BumbleBee,Feodotracker
104.244.72.215,443,,LU,53667,PONYNET,online,1661963765,1664150400,BumbleBee,Feodotracker
51.68.145.40,443,,FR,16276,OVH,online,1661880965,1664150400,BumbleBee,Feodotracker
1.234.21.73,8080,,KR,9318,SKB-AS SK Broadband Co Ltd,online,1657095363,1664150400,Emotet,Feodotracker
203.217.140.239,8080,,ID,45293,UT-AS-ID Universitas Terbuka,online,1657055714,1664150400,Emotet,Feodotracker
164.90.222.65,443,,DE,14061,DIGITALOCEAN-ASN,online,1657039281,1664150400,Emotet,Feodotracker
144.91.92.120,8080,srv.oho.ge,DE,51167,CONTABO,online,1657029649,1664150400,Emotet,Feodotracker
178.128.82.218,8080,,SG,14061,DIGITALOCEAN-ASN,online,1656693366,1664150400,Emotet,Feodotracker
150.95.66.124,8080,v150-95-66-124.a005.g.bkk2.static.cnode.io,SG,135161,"GMO-Z-COM-TH GMO-Z com NetDesign Holdings Co., Ltd.",online,1652287635,1664150400,Emotet,Feodotracker
178.62.112.199,8080,,GB,14061,DIGITALOCEAN-ASN,online,1651043051,1664150400,Emotet,Feodotracker
104.34.212.7,32103,cpe-104-34-212-7.socal.res.rr.com,US,20001,TWC-20001-PACWEST,online,1650979141,1664150400,QakBot,Feodotracker
103.109.247.10,10443,,ID,136883,IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya,online,1638195532,1664150400,Dridex,Feodotracker
198.199.70.22,6602,,US,14061,DIGITALOCEAN-ASN,online,1637162803,1664150400,Dridex,Feodotracker
62.210.200.63,443,62-210-200-63.rev.poneytelecom.eu,FR,12876,Online SAS,online,1637124935,1664150400,Emotet,Feodotracker
185.184.25.237,8080,host-185.184.25.237.routergate.com,TR,209711,MUVHOST,online,1637076605,1664150400,Emotet,Feodotracker
93.188.167.97,443,mailing.expresscarregamento.com.br,CY,47583,AS-HOSTINGER,online,1637067468,1664150400,Emotet,Feodotracker
196.44.98.190,8080,,GH,327814,Ecoband,online,1637004302,1664150400,Emotet,Feodotracker
198.61.167.176,10172,,US,19994,RACKSPACE,online,1636483352,1664150400,Dridex,Feodotracker
95.110.160.239,9676,mail239.ltmedia.it,IT,31034,ARUBA-ASN,online,1636483352,1664150400,Dridex,Feodotracker
104.248.155.133,443,,SG,14061,DIGITALOCEAN-ASN,online,1635791127,1664150400,Dridex,Feodotracker
69.64.50.41,6602,eagle820.startdedicated.com,US,30083,AS-30083-GO-DADDY-COM-LLC,online,1634132112,1664150400,Dridex,Feodotracker
212.112.86.37,9676,cs-212-112-86-37.to1.ccws.it,IT,48815,CRITICALCASE,online,1633938520,1664150400,Dridex,Feodotracker
76.25.142.196,443,c-76-25-142-196.hsd1.co.comcast.net,US,7922,COMCAST-7922,online,1632933905,1664150400,QakBot,Feodotracker
173.21.10.71,2222,173-21-10-71.client.mchsi.com,US,30036,MEDIACOM-ENTERPRISE-BUSINESS,online,1632924304,1664150400,QakBot,Feodotracker
41.228.22.180,443,,TN,37693,TUNISIANA,online,1632904971,1664150400,QakBot,Feodotracker
120.150.218.241,995,shi2588758.lnk.telstra.net,AU,1221,ASN-TELSTRA Telstra Corporation Ltd,online,1632904971,1664150400,QakBot,Feodotracker
