ip_address,port,hostname,country,as_number,as_name,status,first_seen,timestamp,malware,source
216.131.22.236,995,,US,33616,CO-MO-COMM,online,1666284462,1666310400,QakBot,Feodotracker
220.134.54.185,2222,220-134-54-185.hinet-ip.hinet.net,TW,3462,HINET Data Communication Business Group,offline,1666356840,1666310400,QakBot,Feodotracker
5.163.177.234,443,,SA,25019,SAUDINETSTC-AS,offline,1666119750,1666310400,QakBot,Feodotracker
152.170.17.136,443,136-17-170-152.fibertel.com.ar,AR,7303,Telecom Argentina S.A.,online,1666284462,1666310400,QakBot,Feodotracker
156.217.185.90,995,host-156.217.90.185-static.tedata.net,EG,8452,TE-AS TE-AS,online,1666284467,1666310400,QakBot,Feodotracker
201.68.209.47,32101,201-68-209-47.dsl.telesp.net.br,BR,27699,TELEFONICA BRASIL S.A,online,1666284469,1666310400,QakBot,Feodotracker
186.213.214.13,2222,186.213.214.13.static.host.gvt.net.br,BR,18881,TELEFONICA BRASIL S.A,online,1666285999,1666310400,QakBot,Feodotracker
42.116.54.220,443,,VN,18403,FPT-AS-AP FPT Telecom Company,online,1666323517,1666310400,QakBot,Feodotracker
190.204.101.210,2222,190-204-101-210.dyn.dsl.cantv.net,VE,8048,"CANTV Servicios, Venezuela",online,1666367598,1666310400,QakBot,Feodotracker
91.171.72.214,32100,91-171-72-214.subs.proxad.net,FR,12322,PROXAD,offline,1666022830,1666396800,QakBot,Feodotracker
172.114.160.81,443,cpe-172-114-160-81.socal.res.rr.com,US,20001,TWC-20001-PACWEST,online,1646319970,1666396800,QakBot,Feodotracker
78.179.135.247,443,78.179.135.247.dynamic.ttnet.com.tr,TR,9121,TTNET,online,1666027916,1666396800,QakBot,Feodotracker
146.59.116.146,443,,FR,16276,OVH,online,1666380121,1666396800,BumbleBee,Feodotracker
